DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
2021-08-12,0.05905511811023623,0.0,0.0,96.08000000000001,64.94,66.02
2021-08-13,0.0,0.0,0.0,100.03999999999999,66.02,68.0
2021-08-14,0.31102362204724415,0.0,0.0,96.98,66.92,68.0
2021-08-15,0.20866141732283466,0.0,0.0,89.96000000000001,66.92,68.0
2021-08-16,0.0,0.0,0.0,77.0,66.92,66.92
2021-08-17,0.2519685039370079,0.0,0.0,84.91999999999999,66.92,69.08
2021-08-18,0.2204724409448819,0.0,0.0,84.91999999999999,69.08,73.94
2021-08-19,0.2992125984251969,0.0,0.0,87.08000000000001,69.08,69.98
2021-08-20,0.16141732283464566,0.0,0.0,91.03999999999999,69.98,71.06
2021-08-21,0.07086614173228346,0.0,0.0,87.98,62.959999999999994,66.92
2021-08-22,0.0,0.0,0.0,89.06,64.04,64.04
2021-08-23,0.0,0.0,0.0,84.02,64.04,69.08
2021-08-24,0.011811023622047244,0.0,0.0,93.91999999999999,66.92,66.92
2021-08-25,0.0,0.0,0.0,95.0,64.94,64.94
2021-08-26,0.0,0.0,0.0,95.0,64.94,66.92
2021-08-27,0.0,0.0,0.0,93.91999999999999,64.94,66.92
2021-08-28,0.0,0.0,0.0,93.02,66.92,69.08
2021-08-29,0.0984251968503937,0.0,0.0,93.02,69.08,69.98
2021-08-30,0.01968503937007874,0.0,0.0,92.03,68.0,68.0
2021-08-31,0.2913385826771654,0.0,0.0,91.03999999999999,68.0,68.0
2021-09-01,1.220472440944882,0.0,0.0,80.06,66.02,66.92
2021-09-02,0.0984251968503937,0.0,0.0,75.02,55.04,55.94
2021-09-03,0.0,0.0,0.0,80.96,46.94,46.94
2021-09-04,0.0,0.0,0.0,80.96,46.94,53.96
2021-09-05,0.0,0.0,0.0,80.96,53.96,66.92
2021-09-06,0.16141732283464566,0.0,0.0,80.96,59.0,80.96
2021-09-07,0.0,0.0,0.0,84.02,55.04,55.04
2021-09-08,0.0,0.0,0.0,84.91999999999999,53.96,60.08
2021-09-09,0.909448818897638,0.0,0.0,87.08000000000001,53.96,62.059999999999995
2021-09-10,0.05905511811023623,0.0,0.0,77.0,53.06,53.06
2021-09-11,0.0,0.0,0.0,78.08,51.08,51.08
2021-09-12,0.0,0.0,0.0,78.08,51.08,62.959999999999994
2021-09-14,0.0,0.0,0.0,87.98,60.980000000000004,66.02
2021-09-15,0.0,0.0,0.0,87.08000000000001,64.04,64.04
2021-09-16,1.3188976377952757,0.0,0.0,89.06,64.04,68.0
2021-09-17,0.01968503937007874,0.0,0.0,78.08,66.02,69.08
2021-09-18,0.0,0.0,0.0,80.06,66.92,68.0
2021-09-19,0.04921259842519685,0.0,0.0,82.94,62.959999999999994,66.02
2021-09-20,0.07381889763779528,0.0,0.0,87.08000000000001,60.980000000000004,60.980000000000004
2021-09-21,0.0861220472440945,0.0,0.0,78.98,55.94,57.92
2021-09-22,0.0984251968503937,0.0,0.0,73.94,56.93,68.0
2021-09-23,3.251968503937008,0.0,0.0,73.94,57.92,59.0
2021-09-24,0.03937007874015748,0.0,0.0,73.94,44.96,46.04
2021-09-25,0.011811023622047244,0.0,0.0,73.04,44.96,44.96
2021-09-26,0.0,0.0,0.0,75.02,44.96,48.02
2021-09-27,0.0,0.0,0.0,75.02,44.96,55.04
2021-09-28,0.0,0.0,0.0,80.06,53.06,64.04
2021-09-29,0.01968503937007874,0.0,0.0,78.98,53.06,53.96
2021-09-30,0.0,0.0,0.0,73.04,44.06,51.08
2021-10-01,0.0,0.0,0.0,73.94,42.980000000000004,42.980000000000004
2021-10-02,0.0,0.0,0.0,71.96,42.08,44.96
2021-10-03,0.0,0.0,0.0,71.96,44.96,55.04
2021-10-04,0.0,0.0,0.0,84.02,53.96,55.94
2021-10-05,0.25984251968503935,0.0,0.0,82.04,55.94,57.02
2021-10-06,0.011811023622047244,0.0,0.0,75.02,55.04,64.94
2021-10-07,0.05905511811023623,0.0,0.0,66.92,62.959999999999994,62.959999999999994
2021-10-08,0.011811023622047244,0.0,0.0,71.96,55.04,55.04
2021-10-09,0.0,0.0,0.0,71.96,53.96,62.959999999999994
2021-10-10,0.16929133858267717,0.0,0.0,69.08,60.08,60.08
2021-10-11,0.12992125984251968,0.0,0.0,66.92,60.08,60.980000000000004
2021-10-12,0.03149606299212599,0.0,0.0,64.94,60.08,60.980000000000004
2021-10-13,0.01968503937007874,0.0,0.0,68.0,55.94,60.08
2021-10-14,0.0,0.0,0.0,78.08,51.08,51.98
2021-10-15,0.0,0.0,0.0,78.98,51.98,60.08
2021-10-16,0.0,0.0,0.0,82.94,51.08,62.059999999999995
2021-10-17,0.1889763779527559,0.0,0.0,71.06,44.06,48.92
2021-10-18,0.01968503937007874,0.0,0.0,62.959999999999994,39.02,41.0
2021-10-19,0.0,0.0,0.0,69.08,35.96,37.94
2021-10-20,0.0,0.0,0.0,73.94,37.04,46.94
2021-10-21,0.0,0.0,0.0,78.08,42.08,42.08
2021-10-22,0.03149606299212599,0.0,0.0,75.02,41.0,55.04
2021-10-23,0.0,0.0,0.0,66.92,48.92,48.92
2021-10-24,0.011811023622047244,0.0,0.0,64.94,44.96,50.0
2021-10-25,0.0,0.0,0.0,69.98,48.92,48.92
2021-10-26,0.14960629921259844,0.0,0.0,75.92,48.02,57.02
2021-10-27,0.0,0.0,0.0,72.5,48.02,50.0
2021-10-28,0.0,0.0,0.0,69.08,37.94,39.92
2021-10-29,0.14173228346456693,0.0,0.0,62.959999999999994,39.92,53.96
2021-10-30,1.4094488188976377,0.0,0.0,57.92,50.0,53.96
2021-10-31,0.05118110236220473,0.0,0.0,57.92,50.0,51.08
2021-11-01,0.0,0.0,0.0,64.04,50.0,53.06
2021-11-02,0.0,0.0,0.0,60.980000000000004,37.04,42.980000000000004
2021-11-03,0.0984251968503937,0.0,0.0,46.04,28.04,28.94
2021-11-04,0.0,0.0,0.0,51.98,24.98,24.98
2021-11-05,0.0,0.0,0.0,50.0,24.08,24.08
2021-11-06,0.0,0.0,0.0,50.0,21.92,21.92
2021-11-07,0.0,0.0,0.0,51.08,21.92,24.98
2021-11-08,0.0,0.0,0.0,59.0,24.08,30.02
2021-11-09,0.0,0.0,0.0,75.02,30.02,57.92
2021-11-10,0.0,0.0,0.0,68.0,42.08,57.02
2021-11-11,0.03149606299212599,0.0,0.0,69.98,37.94,37.94
2021-11-12,1.1692913385826773,0.0,0.0,64.94,37.94,55.04
2021-11-13,0.0,0.0,0.0,64.04,35.06,39.92
2021-11-14,0.03149606299212599,0.0,0.0,50.0,33.98,37.04
2021-11-15,0.0,0.0,0.0,46.04,32.0,39.02
2021-11-16,0.0,0.0,0.0,44.06,30.92,35.96
2021-11-17,0.0,0.0,0.0,53.06,28.94,30.02
2021-11-18,0.0,0.0,0.0,64.94,30.02,48.02
2021-11-19,0.01968503937007874,0.0,0.0,73.04,37.94,37.94
2021-11-20,0.0,0.0,0.0,46.94,19.939999999999998,19.939999999999998
2021-11-21,0.0,0.0,0.0,44.06,19.939999999999998,32.0
2021-11-22,0.03937007874015748,0.0,0.0,46.94,30.92,44.96
2021-11-23,0.0,0.0,0.0,53.06,24.08,26.060000000000002
2021-11-24,0.0,0.0,0.0,42.08,17.96,19.04
2021-11-25,0.0,0.0,0.0,48.92,19.04,26.96
2021-11-26,0.01968503937007874,0.0,0.0,62.059999999999995,26.96,41.0
2021-11-27,0.0,0.0,0.0,42.08,28.94,28.94
2021-11-28,0.0,0.0,0.0,44.06,26.060000000000002,26.060000000000002
2021-11-29,0.0,0.0,0.0,55.94,24.98,33.08
2021-11-30,0.0,0.0,0.0,44.96,24.08,33.08
2021-12-01,0.0,0.0,0.0,51.98,24.08,28.04
2021-12-02,0.03149606299212599,0.0,0.0,51.08,28.04,46.94
2021-12-03,0.0,0.0,0.0,69.98,35.96,37.04
2021-12-04,0.0,0.0,0.0,51.08,35.06,39.92
2021-12-05,0.0,0.0,0.0,60.08,26.96,26.96
2021-12-06,0.0,0.0,0.0,55.94,24.98,26.060000000000002
2021-12-07,0.0,0.0,0.0,69.08,26.060000000000002,30.02
2021-12-08,0.0,0.0,0.0,42.08,28.04,28.94
2021-12-09,0.0,0.0,0.0,42.08,21.02,21.02
2021-12-10,0.0,0.0,0.0,42.08,21.02,37.94
2021-12-11,0.0,0.0,0.0,53.06,37.94,44.96
2021-12-12,0.01968503937007874,0.0,0.0,66.92,33.98,33.98
2021-12-13,0.0,0.0,0.0,50.0,19.939999999999998,21.02
2021-12-14,0.0,0.0,0.0,57.02,19.04,23.0
2021-12-15,0.0,0.0,0.0,57.02,19.939999999999998,21.92
2021-12-16,0.0,0.0,0.0,53.96,21.02,46.04
2021-12-17,0.0,0.0,0.0,68.0,44.96,53.96
2021-12-18,0.01968503937007874,0.0,0.0,60.08,39.92,39.92
2021-12-19,0.03149606299212599,0.0,0.0,60.08,39.02,41.0
2021-12-20,0.0,0.0,0.0,44.06,14.0,14.0
2021-12-21,0.0,0.0,0.0,42.08,14.0,19.939999999999998
2021-12-22,0.0,0.0,0.0,37.94,19.939999999999998,21.92
2021-12-23,0.0,0.0,0.0,46.04,17.96,19.04
2021-12-24,0.0,0.0,0.0,42.08,19.04,33.08
2021-12-25,0.0,0.0,0.0,55.04,32.0,42.980000000000004
2021-12-26,0.0984251968503937,0.0,0.0,69.08,41.0,44.96
2021-12-27,0.0,0.0,0.0,62.059999999999995,30.02,39.92
2021-12-28,0.05905511811023623,0.0,0.0,42.980000000000004,30.92,32.0
2021-12-29,0.03937007874015748,0.0,0.0,51.98,32.0,42.08
2021-12-30,0.33070866141732286,0.0,0.0,55.04,42.08,46.04
2021-12-31,0.03937007874015748,0.0,0.0,55.04,44.06,46.94
2022-01-01,0.07874015748031496,0.0,0.0,60.08,44.96,53.96
2022-01-02,0.0984251968503937,0.0,0.0,55.94,51.08,51.98
2022-01-03,0.10826771653543307,1.1023622047244095,0.984251968503937,62.959999999999994,30.02,30.92
2022-01-04,0.11811023622047245,0.984251968503937,0.984251968503937,35.06,15.979999999999997,17.06
2022-01-05,0.0,0.0,0.0,35.96,17.06,26.060000000000002
2022-01-06,0.0,0.0,0.0,46.94,26.060000000000002,35.96
2022-01-07,0.33858267716535434,2.9921259842519685,2.9921259842519685,41.0,23.0,24.08
2022-01-08,0.0,0.0,2.0078740157480315,26.96,8.96,8.96
2022-01-09,0.0,0.0,2.0078740157480315,32.0,6.080000000000002,26.96
2022-01-10,0.03937007874015748,0.0,0.0,44.96,24.98,28.94
2022-01-11,0.0,0.0,0.0,37.04,17.96,17.96
2022-01-12,0.0,0.0,0.0,28.04,12.920000000000002,15.979999999999997
2022-01-13,0.0,0.0,0.0,48.92,15.979999999999997,24.08
2022-01-14,0.0,0.0,0.0,46.94,21.92,24.98
2022-01-15,0.0,0.0,0.0,42.980000000000004,19.04,19.04
2022-01-16,0.0,0.0,0.0,26.060000000000002,8.059999999999999,10.940000000000001
2022-01-17,1.2401574803149606,5.196850393700788,5.0,30.02,10.940000000000001,28.04
2022-01-18,0.0,0.0,5.0,30.92,28.04,30.02
2022-01-19,0.0,0.0,4.015748031496063,37.94,17.06,33.08
2022-01-20,0.20078740157480315,0.0,2.9921259842519685,48.02,32.0,33.98
2022-01-21,0.0,0.0,2.9921259842519685,35.06,12.920000000000002,12.920000000000002
2022-01-22,0.0,0.0,2.9921259842519685,19.939999999999998,1.9400000000000048,1.9400000000000048
2022-01-23,0.0,0.0,2.9921259842519685,28.04,-5.980000000000004,19.04
2022-01-24,0.011811023622047244,0.11811023622047245,2.9921259842519685,33.98,17.06,24.08
2022-01-25,0.0,0.0,2.0078740157480315,37.94,21.92,28.94
2022-01-26,0.0,0.0,2.0078740157480315,44.06,10.940000000000001,10.940000000000001
2022-01-27,0.0,0.0,2.0078740157480315,32.0,3.919999999999998,5.0
2022-01-28,0.0,0.0,2.0078740157480315,33.98,3.919999999999998,28.04
2022-01-29,0.12992125984251968,0.5118110236220472,2.9921259842519685,35.06,19.04,19.04
2022-01-30,0.0,0.0,2.9921259842519685,24.08,6.080000000000002,6.979999999999997
2022-01-31,0.0,0.0,2.9921259842519685,26.060000000000002,6.979999999999997,14.0
2022-02-01,0.0,0.0,2.0078740157480315,32.0,10.04,12.920000000000002
2022-02-02,0.0,0.0,2.0078740157480315,39.92,12.920000000000002,17.96
2022-02-03,0.20866141732283466,0.0,0.984251968503937,46.04,17.96,35.96
2022-02-04,0.5196850393700787,0.0,0.0,46.04,35.96,37.04
2022-02-05,0.0905511811023622,0.0,0.0,39.02,23.0,24.08
2022-02-06,0.0,0.0,0.0,33.08,12.020000000000003,12.020000000000003
2022-02-07,0.0,0.0,0.0,37.04,12.020000000000003,14.0
2022-02-08,0.0,0.0,0.0,37.94,12.920000000000002,19.939999999999998
2022-02-09,0.0,0.0,0.0,39.92,12.920000000000002,15.979999999999997
2022-02-10,0.0,0.0,0.0,57.02,15.979999999999997,28.04
2022-02-11,0.0,0.0,0.0,57.02,21.02,21.02
2022-02-12,0.0,0.0,0.0,66.02,21.02,35.06
2022-02-13,0.0984251968503937,1.6929133858267718,2.0078740157480315,53.96,26.96,26.96
2022-02-14,0.03149606299212599,0.0,0.0,35.96,17.96,17.96
2022-02-15,0.0,0.0,0.0,30.02,10.04,10.04
2022-02-16,0.0,0.0,0.0,39.02,10.04,30.02
2022-02-17,0.0,0.0,0.0,53.06,30.02,50.0
2022-02-18,0.03937007874015748,0.0,0.0,68.0,50.0,37.49
2022-02-19,0.0,0.0,0.0,55.04,17.96,24.98
2022-02-20,0.0,0.0,0.0,42.08,10.940000000000001,10.940000000000001
2022-02-21,0.0,0.0,0.0,44.96,10.940000000000001,39.02
2022-02-22,0.0,0.0,0.0,66.02,32.0,35.06
2022-02-23,0.03937007874015748,0.0,0.0,66.02,32.0,55.94
2022-02-24,0.0,0.0,0.0,73.04,32.0,33.08
2022-02-25,0.5511811023622047,0.0,0.0,33.08,30.02,32.0
2022-02-26,0.11811023622047245,0.0,0.0,55.94,28.94,28.94
2022-02-27,0.0,0.0,0.0,44.96,24.98,26.96
2022-02-28,0.0,0.0,0.0,53.06,26.060000000000002,35.06
2022-03-01,0.0,0.0,0.0,48.92,24.08,24.98
2022-03-02,0.0,0.0,0.0,59.0,24.98,28.04
2022-03-03,0.0,0.0,0.0,64.94,28.04,46.94
2022-03-04,0.0,0.0,0.0,55.04,17.06,17.96
2022-03-05,0.0,0.0,0.0,46.94,15.979999999999997,26.060000000000002
2022-03-06,0.0,0.0,0.0,62.959999999999994,26.060000000000002,48.92
2022-03-07,0.01968503937007874,0.0,0.0,73.04,48.92,55.94
2022-03-08,0.03937007874015748,0.0,0.0,75.02,39.02,39.02
2022-03-09,0.05905511811023623,0.0,0.0,51.08,37.94,37.94
2022-03-10,0.4015748031496063,0.0,0.0,42.980000000000004,26.96,26.96
2022-03-11,0.0,0.0,0.0,46.94,24.98,24.98
2022-03-12,0.00984251968503937,2.0078740157480315,2.0078740157480315,62.959999999999994,24.98,30.02
2022-03-13,0.01968503937007874,0.0,2.0078740157480315,30.02,14.0,14.0
2022-03-14,0.0,0.0,1.0039370078740157,41.0,10.940000000000001,21.02
2022-03-15,0.0,0.0,0.0,57.92,21.02,28.04
2022-03-16,0.0,0.0,0.0,71.06,21.02,32.0
2022-03-17,0.12992125984251968,0.0,0.0,71.96,30.92,48.92
2022-03-18,0.01968503937007874,0.0,0.0,64.94,42.08,48.92
2022-03-19,0.0,0.0,0.0,73.04,41.0,44.96
2022-03-20,0.0,0.0,0.0,75.02,42.980000000000004,46.94
2022-03-21,0.0,0.0,0.0,53.96,42.08,42.08
2022-03-22,0.0,0.0,0.0,71.06,35.06,35.96
2022-03-23,0.0,0.0,0.0,66.02,33.98,42.08
2022-03-24,0.33858267716535434,0.0,0.0,50.0,42.08,46.04
2022-03-25,0.03937007874015748,0.0,0.0,55.94,33.98,33.98
2022-03-26,0.0,0.0,0.0,57.92,32.0,41.0
2022-03-27,0.0,0.0,0.0,48.92,35.06,35.06
2022-03-28,0.0,0.0,0.0,39.02,26.96,26.96
2022-03-29,0.0,0.0,0.0,37.94,19.04,21.02
2022-03-30,0.03937007874015748,0.0,0.0,46.94,21.02,32.0
2022-03-31,0.0,0.0,0.0,64.04,21.02,59.0
2022-04-01,0.5196850393700787,0.0,0.0,75.02,46.94,46.94
2022-04-02,0.0,0.0,0.0,67.00999999999999,35.06,35.96
2022-04-03,0.0,0.0,0.0,59.0,32.0,48.92
2022-04-04,0.0,0.0,0.0,53.06,26.96,26.96
2022-04-05,0.0,0.0,0.0,53.06,26.060000000000002,39.92
2022-04-06,1.3188976377952757,0.0,0.0,53.06,39.02,48.92
2022-04-07,0.6299212598425197,0.0,0.0,59.0,48.92,50.0
2022-04-08,0.3503937007874016,0.0,0.0,59.0,33.08,33.08
2022-04-09,0.05118110236220473,0.0,0.0,62.059999999999995,32.0,39.02
2022-04-10,0.0,0.0,0.0,53.96,37.94,39.92
2022-04-11,0.0,0.0,0.0,55.04,28.04,28.04
2022-04-12,0.0,0.0,0.0,69.08,28.04,60.08
2022-04-13,0.0,0.0,0.0,75.92,48.02,48.02
2022-04-14,0.0,0.0,0.0,87.08000000000001,48.02,55.94
2022-04-15,0.0,0.0,0.0,77.0,33.98,44.06
2022-04-16,0.0,0.0,0.0,77.0,32.0,57.02
2022-04-17,0.0,0.0,0.0,78.08,42.08,42.08
2022-04-18,0.0,0.0,0.0,55.94,30.92,35.06
2022-04-19,0.751968503937008,0.0,0.0,41.0,32.0,37.04
2022-04-20,0.0,0.0,0.0,48.02,26.96,26.96
2022-04-21,0.0,0.0,0.0,62.059999999999995,26.96,46.94
2022-04-22,0.0,0.0,0.0,60.08,39.02,39.02
2022-04-23,0.01968503937007874,0.0,0.0,75.02,39.02,42.980000000000004
2022-04-24,0.0,0.0,0.0,80.06,42.980000000000004,46.94
2022-04-25,0.0,0.0,0.0,84.02,46.04,50.0
2022-04-26,0.0,0.0,0.0,71.96,50.0,53.96
2022-04-27,0.0984251968503937,0.0,0.0,64.94,41.0,41.0
2022-04-28,0.0,0.0,0.0,60.08,30.92,35.06
2022-04-29,0.0,0.0,0.0,60.980000000000004,28.04,28.04
2022-04-30,0.0,0.0,0.0,66.92,28.04,33.98
2022-05-01,0.0,0.0,0.0,69.08,33.98,44.06
2022-05-02,0.24015748031496062,0.0,0.0,64.94,42.980000000000004,46.04
2022-05-03,0.0,0.0,0.0,82.94,46.04,46.94
2022-05-04,1.1181102362204725,0.0,0.0,71.06,46.04,59.0
2022-05-05,0.0,0.0,0.0,78.98,57.02,57.02
2022-05-06,0.01968503937007874,0.0,0.0,66.02,55.94,57.92
2022-05-07,1.0511811023622049,0.0,0.0,62.059999999999995,46.94,48.02
2022-05-08,0.4881889763779528,0.0,0.0,50.0,41.0,42.08
2022-05-09,0.0,0.0,0.0,55.04,30.92,32.0
2022-05-10,0.01968503937007874,0.0,0.0,69.08,32.0,39.02
2022-05-11,0.0,0.0,0.0,73.04,32.0,41.0
2022-05-12,0.0,0.0,0.0,75.92,41.0,50.0
2022-05-13,0.0,0.0,0.0,73.04,50.0,62.059999999999995
2022-05-14,0.2519685039370079,0.0,0.0,73.94,57.02,57.02
2022-05-15,0.03937007874015748,0.0,0.0,75.92,55.04,57.92
2022-05-16,0.05905511811023623,0.0,0.0,82.94,57.92,60.08
2022-05-17,0.011811023622047244,0.0,0.0,78.98,50.0,50.0
2022-05-18,0.0,0.0,0.0,80.96,44.96,44.96
2022-05-19,0.2795275590551181,0.0,0.0,71.96,44.96,57.02
2022-05-20,0.03149606299212599,0.0,0.0,82.94,55.04,60.980000000000004
2022-05-21,0.011811023622047244,0.0,0.0,84.02,60.980000000000004,66.92
2022-05-22,0.011811023622047244,0.0,0.0,91.94,64.94,64.94
2022-05-23,0.011811023622047244,0.0,0.0,91.03999999999999,55.94,57.02
2022-05-24,0.2519685039370079,0.0,0.0,69.98,51.98,53.96
2022-05-25,0.07086614173228346,0.0,0.0,59.0,50.0,57.02
2022-05-26,0.0,0.0,0.0,64.94,51.08,57.92
2022-05-27,0.01968503937007874,0.0,0.0,75.02,57.02,64.94
2022-05-28,0.9606299212598425,0.0,0.0,75.92,57.02,57.92
2022-05-29,0.0,0.0,0.0,75.92,53.06,53.06
2022-05-30,0.0,0.0,0.0,80.96,51.98,51.98
2022-05-31,0.0,0.0,0.0,87.98,51.98,57.92
2022-06-01,0.0,0.0,0.0,93.02,57.92,64.94
2022-06-02,0.0,0.0,0.0,91.94,64.04,64.04
2022-06-03,0.3582677165354331,0.0,0.0,87.08000000000001,57.02,57.02
2022-06-04,0.011811023622047244,0.0,0.0,78.98,48.92,50.0
2022-06-05,0.0,0.0,0.0,84.02,46.94,48.02
2022-06-06,0.0,0.0,0.0,78.08,48.02,51.98
2022-06-07,0.11811023622047245,0.0,0.0,80.96,51.98,68.0
2022-06-08,1.0905511811023623,0.0,0.0,81.94999999999999,66.02,66.02
2022-06-09,0.0,0.0,0.0,82.94,51.98,51.98
2022-06-10,0.0,0.0,0.0,82.94,51.08,59.0
2022-06-11,0.03937007874015748,0.0,0.0,75.92,59.0,59.0
2022-06-12,0.2519685039370079,0.0,0.0,68.0,57.92,59.0
2022-06-13,0.01968503937007874,0.0,0.0,84.02,59.0,66.02
2022-06-14,0.01968503937007874,0.0,0.0,89.96000000000001,66.02,68.0
2022-06-15,0.0,0.0,0.0,84.02,62.059999999999995,62.059999999999995
2022-06-16,0.0,0.0,0.0,87.08000000000001,62.059999999999995,75.02
2022-06-17,0.0,0.0,0.0,91.94,69.08,80.96
2022-06-18,0.0,0.0,0.0,95.0,60.08,69.08
2022-06-19,0.0,0.0,0.0,78.08,51.08,60.08
2022-06-20,0.0,0.0,0.0,80.06,46.94,53.96
2022-06-21,0.0,0.0,0.0,82.04,53.96,57.92
2022-06-22,0.0,0.0,0.0,87.98,57.92,69.08
2022-06-23,2.110236220472441,0.0,0.0,91.94,66.02,66.92
2022-06-24,0.011811023622047244,0.0,0.0,73.94,57.02,60.980000000000004
2022-06-25,0.0,0.0,0.0,84.02,60.08,62.059999999999995
2022-06-26,0.0,0.0,0.0,87.98,60.980000000000004,62.959999999999994
2022-06-27,1.5590551181102363,0.0,0.0,89.06,62.959999999999994,69.98
2022-06-28,0.05905511811023623,0.0,0.0,84.02,51.08,51.98
2022-06-29,0.0,0.0,0.0,78.98,51.98,55.94
2022-06-30,0.0,0.0,0.0,87.08000000000001,53.96,55.04
2022-07-01,0.0,0.0,0.0,87.98,55.04,68.0
2022-07-02,0.07086614173228346,0.0,0.0,89.96000000000001,66.92,66.92
2022-07-03,0.0,0.0,0.0,87.08000000000001,55.94,59.0
2022-07-04,0.0,0.0,0.0,87.08000000000001,59.0,66.92
2022-07-05,0.05905511811023623,0.0,0.0,84.91999999999999,66.92,71.96
2022-07-06,0.0,0.0,0.0,91.03999999999999,69.98,69.98
2022-07-07,0.0,0.0,0.0,82.04,64.94,75.92
2022-07-08,0.0,0.0,0.0,78.08,75.92,77.0
2022-07-09,0.03937007874015748,0.0,0.0,86.0,68.0,69.08
2022-07-10,0.16141732283464566,0.0,0.0,71.06,62.059999999999995,62.959999999999994
2022-07-11,0.0,0.0,0.0,82.04,57.02,57.02
2022-07-12,0.0,0.0,0.0,84.91999999999999,57.02,66.92
2022-07-13,0.3700787401574803,0.0,0.0,91.03999999999999,62.959999999999994,66.02
2022-07-14,0.0,0.0,0.0,89.06,60.08,60.08
2022-07-15,0.0,0.0,0.0,87.98,59.0,59.0
2022-07-16,0.0,0.0,0.0,87.08000000000001,59.0,64.94
2022-07-17,0.8385826771653544,0.0,0.0,84.91999999999999,64.94,66.92
2022-07-18,0.16141732283464566,0.0,0.0,80.96,66.92,68.0
2022-07-19,0.5984251968503937,0.0,0.0,89.06,68.0,69.98
2022-07-20,0.0,0.0,0.0,89.06,68.0,71.06
2022-07-21,0.0,0.0,0.0,91.03999999999999,71.06,75.92
2022-07-22,0.0,0.0,0.0,93.02,66.02,75.02
2022-07-23,0.0,0.0,0.0,89.96000000000001,62.959999999999994,64.94
2022-07-24,0.05118110236220473,0.0,0.0,93.91999999999999,64.94,66.02
2022-07-25,0.0,0.0,0.0,95.0,64.94,69.08
2022-07-26,0.01968503937007874,0.0,0.0,95.0,64.94,71.96
2022-07-27,0.0,0.0,0.0,75.02,66.02,66.92
2022-07-28,0.05118110236220473,0.0,0.0,87.08000000000001,66.92,69.98
2022-07-29,0.0,0.0,0.0,89.96000000000001,64.94,68.0
2022-07-30,0.20866141732283466,0.0,0.0,82.94,62.959999999999994,64.04
2022-07-31,0.0,0.0,0.0,87.08000000000001,60.980000000000004,62.059999999999995
2022-08-01,0.5511811023622047,0.0,0.0,77.0,62.059999999999995,64.04
2022-08-02,0.5984251968503937,0.0,0.0,87.08000000000001,62.959999999999994,69.98
2022-08-03,0.0,0.0,0.0,89.96000000000001,64.04,71.06
2022-08-04,0.0,0.0,0.0,89.96000000000001,68.0,73.94
2022-08-05,2.0393700787401574,0.0,0.0,93.91999999999999,66.02,68.0
2022-08-06,0.11811023622047245,0.0,0.0,87.98,66.92,66.92
2022-08-07,0.0,0.0,0.0,89.06,66.92,71.06
2022-08-08,0.0,0.0,0.0,90.5,69.98,72.05000000000001
2022-08-09,0.0,0.0,0.0,91.94,73.04,73.04
2022-08-10,0.33858267716535434,0.0,0.0,93.91999999999999,69.08,69.98
2022-08-11,2.0196850393700787,0.0,0.0,87.08000000000001,69.08,69.98
2022-08-12,0.0984251968503937,0.0,0.0,86.0,62.959999999999994,62.959999999999994
2022-08-13,0.0,0.0,0.0,80.96,51.08,53.96
2022-08-14,0.0,0.0,0.0,80.06,53.96,62.059999999999995
2022-08-15,0.05905511811023623,0.0,0.0,78.98,62.059999999999995,62.959999999999994
2022-08-16,0.20078740157480315,0.0,0.0,68.0,57.92,64.04
2022-08-17,0.0,0.0,0.0,78.98,57.02,59.0
2022-08-18,0.0,0.0,0.0,82.04,53.06,53.96
2022-08-19,0.0,0.0,0.0,86.0,53.96,57.92
2022-08-20,0.0,0.0,0.0,84.91999999999999,57.92,62.959999999999994
2022-08-21,0.0,0.0,0.0,84.91999999999999,62.059999999999995,64.94
2022-08-22,0.0,0.0,0.0,82.94,64.04,69.98
2022-08-23,0.11811023622047245,0.0,0.0,73.04,62.059999999999995,62.959999999999994
2022-08-24,0.0,0.0,0.0,86.0,60.08,60.08
2022-08-25,0.0,0.0,0.0,87.08000000000001,60.08,62.059999999999995
2022-08-26,0.01968503937007874,0.0,0.0,89.06,62.059999999999995,69.98
2022-08-27,0.0,0.0,0.0,89.96000000000001,64.04,64.04
2022-08-28,0.0,0.0,0.0,87.08000000000001,62.959999999999994,64.04
2022-08-29,0.0,0.0,0.0,89.06,62.959999999999994,64.04
2022-08-30,0.0,0.0,0.0,89.96000000000001,64.04,69.98
2022-08-31,0.5393700787401575,0.0,0.0,91.94,60.08,64.04
2022-09-01,0.0,0.0,0.0,84.02,55.94,57.02
2022-09-02,0.0,0.0,0.0,87.08000000000001,57.02,59.0
2022-09-03,0.0,0.0,0.0,84.02,57.92,64.04
2022-09-04,0.0,0.0,0.0,86.0,62.959999999999994,62.959999999999994
2022-09-05,0.0,0.0,0.0,87.08000000000001,62.959999999999994,69.08
2022-09-06,2.421259842519685,0.0,0.0,87.08000000000001,62.959999999999994,68.0
2022-09-07,0.46850393700787407,0.0,0.0,86.0,66.92,68.0
2022-09-08,0.6692913385826772,0.0,0.0,77.0,64.94,64.94
2022-09-09,0.05118110236220473,0.0,0.0,75.02,57.02,57.02
2022-09-10,0.0,0.0,0.0,80.96,53.96,55.04
2022-09-11,0.3700787401574803,0.0,0.0,77.0,55.04,66.02
2022-09-12,0.03149606299212599,0.0,0.0,80.06,66.02,68.0
